ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	25	0.757360621811649	1.95931808764052	8.50877036688763e-05	0.00694144116921932	0.0060217623547582	1142	tags=80%, list=16%, signal=67%	COL1A1/TMEM158/COL11A1/COL5A1/COL6A2/COL3A1/C1QTNF3/COMP/BGN/AEBP1/COL1A2/COL6A3/CRISPLD2/FBN1/CTSK/DCN/CDH11/COL5A2/ACTA2/EDNRA
KIM_GLIS2_TARGETS_UP	KIM_GLIS2_TARGETS_UP	34	0.708915608333037	1.94909682607293	8.69206778049495e-05	0.00694144116921932	0.0060217623547582	770	tags=65%, list=11%, signal=58%	COL1A1/CXCL12/COL3A1/BCL2A1/COL14A1/COL18A1/COL1A2/SOCS3/BBC3/CD74/EFEMP2/CX3CL1/FBN1/BOK/DPT/ADAMTS2/ADAM8/CMTM3/C3/FCGR2A/FCER1G/DCN
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	64	0.606077871473988	1.84163682904575	9.20773111877616e-05	0.00694144116921932	0.0060217623547582	1639	tags=58%, list=23%, signal=45%	COL1A1/ARSJ/FCGR2B/CD14/COL5A1/C5AR1/CTSZ/COL8A2/CYTH4/EHD2/COL1A2/CNN2/CTSB/NCF4/EFEMP2/ALOX5/CAVIN1/EMP3/ENG/DOK3/CTSC/CD4/FCGR2A/CSTA/LILRB2/CCR5/FHL2/BNC2/DAB2/ELF4/CLEC2B/FHOD1/ANXA4/COPZ2/ANXA2/CDCP1/COLGALT1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	108	0.542859252124701	1.76360163159617	8.99174730240981e-05	0.00694144116921932	0.0060217623547582	1785	tags=60%, list=26%, signal=46%	SCUBE3/COL1A1/COL12A1/CAPN6/FBLN2/EMILIN1/CTSD/COL6A1/CAPN3/COL11A1/COL5A1/LRP4/COL6A2/COL4A6/CTSS/COL9A1/COL3A1/COL16A1/COL14A1/COL8A2/COMP/BMP4/ELN/BGN/COLGALT2/COL18A1/EMILIN3/COL1A2/COL6A3/CTSB/COL13A1/ADAMTS5/EFEMP2/FBN1/FBLN1/ADAMTS2/ADAM8/CTSK/DCN/COL28A1/FBLN5/ADAM15/COL17A1/EMILIN2/COL15A1/COL5A2/BMP1/DDR2/DAG1/COL4A2/FGF2/COL4A5/CAPNS1/EFEMP1/COLGALT1/COL25A1/COL8A1/COL26A1/ICAM2/COL7A1/COL4A4/ACTN1/A2M/ADAM19/CRTAP
WALLACE_PROSTATE_CANCER_RACE_UP	WALLACE_PROSTATE_CANCER_RACE_UP	101	0.556848819182231	1.80769706042076	0.000101710450507724	0.0074280413386422	0.00644389235782487	1869	tags=58%, list=27%, signal=43%	APOE/CLU/PPARGC1A/ADA2/TMEM158/ANPEP/FCGR2B/C5AR1/CTSS/ADCY7/CD83/CCL4/DUSP2/CPZ/ECHDC3/CD37/BCL2A1/CLDN5/CHRDL1/FBN1/CSF2RB/HERC5/CTSC/GSTM3/AHNAK2/CROCCP2/FCER1G/CCN4/ARHGAP25/CNN1/LILRB2/ARHGAP15/C1QA/C1QB/ADRA2C/CCR5/COTL1/CORO1A/CD8A/CD52/CCL19/APOBEC3G/EDNRA/SLFN12/DOCK10/CD86/CCL5/ARL4C/CPM/CD69/FLI1/CD93/ICAM2/CELF2/ALOX5AP/CEBPD/ADGRE5/CCND1/CD28
LIM_MAMMARY_STEM_CELL_UP	LIM_MAMMARY_STEM_CELL_UP	141	0.509061443222702	1.73387288817833	0.000123609595921945	0.00857804185806416	0.00744152810334057	1594	tags=49%, list=23%, signal=39%	APOE/COL12A1/EGR2/CRLF1/IL1B/CPXM1/CLIP3/COL5A1/LRP4/ARHGAP24/ADGRA2/COL16A1/ECRG4/COL14A1/EFNB1/COL18A1/AEBP1/EDNRB/GYPC/DCHS1/WTIP/CARD10/CYGB/CRYAB/ARHGAP20/CDKN1A/AXL/CSPG4/ADAMTS2/ANGPTL2/CSRP2/EGR3/AGPAT4/ADGRL1/ARHGAP25/CNN1/CCDC85B/ENC1/ACTG2/EGFR/ACER2/TSKU/FEZ1/DKK3/CHST3/ARHGEF25/COL17A1/DPYSL3/COL5A2/ACTA2/BMP1/FGFRL1/EVC/CAV1/CLMP/ERF/CNRIP1/NTRK2/CSDC2/DOCK10/COL4A2/EPAS1/ALDH1L2/CCDC3/CXCL14/AOPEP/DMWD/BVES/DUSP7
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	158	0.490838374391834	1.68894068495452	0.000124798212740343	0.00857804185806416	0.00744152810334057	1627	tags=45%, list=23%, signal=35%	FOXQ1/EPHA2/CHST2/FSCN1/AKR1B1/TMEM158/ARSJ/ADAMTS12/COL6A1/COL5A1/COL6A2/ARHGAP23/DNM1/GSDME/ARHGEF40/BIRC5/COL6A3/SOCS3/ETV5/CAVIN3/F2RL2/COL13A1/ADAMTS5/EFEMP2/BCAT1/DZIP1/FBN1/CAVIN1/EMP3/ANKRD33B/ENG/AXL/CTSC/CLIP2/CSRP2/CMTM3/FAM20C/AHNAK2/ANKH/EGFR/DKK3/CDH11/CHST3/CDC20/EMILIN2/FAT4/ACTA2/CDK6/DEPDC1/FBLIM1/IGF2BP2/CCDC88A/BIN1/BNC2/DAB2/CAV1/CLMP/CNRIP1/C1S/ADD3/DOCK10/COL4A2/ARAP3/EYA4/C17orf49/DPY19L1/FLI1/CAV2/ANXA2/EPB41L2/AGPS
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A	BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A	220	0.457410446746681	1.62375180144885	0.000135862827438036	0.00907175507779118	0.0078698287412228	1946	tags=45%, list=28%, signal=33%	CHGA/DKK1/CD248/EGR2/CAPG/CKMT2/ACP5/CYP3A5/TENM4/ATF3/ANPEP/CACNG4/FBXL22/CLIP3/GATA3/BMP5/CEP295NL/ASB2/CD55/CECR2/CYP4B1/CNTFR/CTF1/FAM162B/CLDN11/DCHS1/DYSF/BHMT2/GNAO1/ASPA/COL13A1/C2/CHODL/CX3CL1/CYP1B1/ANKRD33B/DHCR7/ATG16L2/CSTA/CNN1/BEND5/GIMAP1/CNTN1/CSRP1/HSD17B7/ACER2/AOX1/DKK3/ADAM15/CIDEB/C3orf70/ANKS6/C1orf21/DEGS1/ANO9/BDH1/ACTA2/KCNJ11/FGD4/ABCC1/CBFA2T3/EDNRA/DOCK6/C2orf72/DAB2/CMBL/DPH1/CELSR1/NTRK2/EVPL/CLDN4/C7orf31/COBL/CYP2J2/CD247/DNAAF4/ENTPD1/ANKRD24/CD69/ENTPD2/CLDN3/CD93/CUEDC1/C1orf122/BCL2/ICAM2/ABCG2/FADS3/DCAKD/AP5S1/B3GNT2/FKBPL/DMTN/DNAJB12/DHRS3/EHMT1/EVI5L/BCAR3
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	132	0.517075574271572	1.74406107622923	0.0001443771556225	0.00937248368582728	0.00813071350084604	1399	tags=39%, list=20%, signal=32%	CCK/APOE/EGR1/EGR2/CSPG5/FGFR4/ATF7IP2/FSCN1/GATA3/DUSP1/COL6A2/FGFR3/DUSP2/CCNF/COL14A1/AREG/CRISPLD2/FDXR/FLNA/ATP1B1/EHHADH/EPHA3/DZIP1/FBN1/CYP1B1/CDKN1A/CLIP2/CSRP2/C3/CDKN1C/AHNAK2/CSTA/FTCD/CDH19/ALDH4A1/CDK18/ADCY9/COTL1/AP5Z1/ABAT/ALDH1A3/FGFR1/BIN1/BIK/SNAP25/C1S/EPAS1/CALM1/BAIAP2/ATG2A/BTG1
ONDER_CDH1_TARGETS_2_UP	ONDER_CDH1_TARGETS_2_UP	83	0.571129170969406	1.78671521396247	0.000158840060463823	0.00991402896274852	0.00860050887654152	1307	tags=46%, list=19%, signal=38%	COL1A1/ANOS1/CHST2/ARHGAP22/ANPEP/COL6A1/DUSP1/COL5A1/COL6A2/COL3A1/ABLIM3/BGN/ARHGEF40/COL1A2/GYPC/COL6A3/FBN1/FBLN1/CYP1B1/CLEC3B/CITED2/FKBP5/DCN/ACKR3/FBLN5/AOX1/CDH11/CHN1/DPYSL3/FAT4/COL5A2/ACTA2/FGFR1/BIN1/DDR2/DAB2/DOCK10/ACKR1
PEREZ_TP53_TARGETS	PEREZ_TP53_TARGETS	381	0.408357748724465	1.50762056712179	0.000161203722971521	0.00991402896274852	0.00860050887654152	1879	tags=40%, list=27%, signal=31%	CYP4F2/ARX/ESPN/EGR1/CHST2/ACP5/FAM43A/DOCK8/ANK1/COL6A1/CAPN3/ADAP2/GATA3/ABCA1/ARHGAP23/FGFR3/ASB2/BTG2/ECHDC3/CCNF/EPB41L3/BCL2A1/ABCD1/IL2RB/C1QTNF1/COL18A1/CHST15/FAM162B/CYP4F11/EMILIN3/EDNRB/ARHGEF40/B3GNT7/CEBPA/GPR157/CRISPLD2/FDXR/FGD5/ASPA/EHHADH/F2RL2/COL13A1/ADAMTS5/CRYAB/AKAP7/CX3CL1/AIFM2/DZIP1/ARHGEF17/CDKN1A/WIPF3/CSPG4/DANT2/ADAMTS2/ANKRD65/CDKN1C/AHNAK2/CROCCP2/FAXDC2/APCDD1/CCN4/BEND7/ALDH4A1/ABCG1/AHDC1/HS3ST3B1/ABCC5/DOK4/ACKR3/AQP3/DACT1/AUTS2/CIDEB/CHST3/FGD3/CACNB3/DISP1/C2orf88/EMILIN2/COL15A1/DGAT1/CYB561D2/COL5A2/EVC2/FGD4/ADCY6/ABHD6/CBFA2T3/FBRSL1/ABR/FBLIM1/CXXC5/CBX4/EDNRA/CGAS/CKB/MARCHF2/CMBL/DAB2IP/BIK/CYSRT1/CNNM4/CROCC/CSDC2/ELF4/FAM53B/FBXO41/EVPL/FAM83F/C6orf132/BAIAP2/ARHGAP44/C19orf25/CAMK2G/ABHD15/CST3/MFHAS1/CCDC3/FAM13C/LHX6/CXCL14/DNAJC18/DLG5/SEC14L5/ARAP1/FLI1/ACAP3/BVES/ARL8A/CELSR2/ENTPD2/BBS1/CERS4/FAM83G/CDIP1/ICAM2/CLTCL1/DUSP22/CCS/COL4A4/CEP170B/ABCG2/DEDD2/FADS3/CELF2/CREB3L2/DEAF1/ARHGAP27/DGKZ/FUT4/DMTN/DHRS3/ABHD4
QI_PLASMACYTOMA_UP	QI_PLASMACYTOMA_UP	83	0.570139463537018	1.78361902238847	0.000167425783373721	0.0100326680960099	0.0087034293867149	1859	tags=55%, list=27%, signal=41%	RBP4/CCL3/CAPG/FSCN1/CLU/LY86/ADCY7/CCL4/DUSP2/CD37/IL2RB/CD22/CNN2/CIITA/CST7/AXL/CCR1/ABI3/CD4/CSF1R/GPSM3/ACTG2/BHLHE40/CD40/CD7/AVIL/CCR5/CISH/CDC42EP3/TRAF1/DOK1/CCL19/CD3G/CARD11/CD82/EHD1/BTG1/CCL5/ARAP1/TUBB3/ANXA11/BCL2/CD3E/ALOX5AP/IL27RA/DDT
SMID_BREAST_CANCER_LUMINAL_B_DN	SMID_BREAST_CANCER_LUMINAL_B_DN	174	0.480388526832036	1.66578104586538	0.000197293639589273	0.0115268808930033	0.00999967236444581	1507	tags=44%, list=22%, signal=36%	RBP4/PTPRZ1/CCL18/DKK1/GRB14/CAPN6/CXCL12/FSCN1/CRLF1/FBLN2/TMEM158/CCN1/CCN3/CD37/CYBA/BCL2A1/FCER1A/COL14A1/ELN/FBXO17/FLNA/GNLY/CYTL1/CCL21/C7/AQP1/CHRDL1/CRYAB/CHODL/CX3CL1/DZIP1/FBLN1/CYP1B1/DSC3/DPT/CTSC/CSRP2/EDN1/C3/CDKN1C/DLX5/DOCK2/ACADL/ARHGAP25/ANK2/ACTG2/EGFR/DCN/FBLN5/CD7/CHST3/COTL1/CORO1A/ACAP1/PTPRCAP/ALDH1A3/CD52/CCL19/IGF2BP2/ANP32E/BIN1/CD3G/FAM107A/ADH1B/CAV1/C1S/ADD3/ACKR1/COL4A2/CFI/EFEMP1/CCL5/ARL4C/APOD/CD247/DNM3/CD69
AFFAR_YY1_TARGETS_DN	AFFAR_YY1_TARGETS_DN	61	0.61302762425234	1.85864399104011	0.00023383968806177	0.0133288622195209	0.0115629072967129	1189	tags=36%, list=17%, signal=30%	CCN5/APOC1/CHST2/ALOX15B/CYP3A5/FADS2/FCGR2B/AURKB/UHRF1/BIRC5/COL6A3/CHRDL1/BCAT1/CLEC3B/APCDD1/ANKH/DKK3/CHTF18/COL15A1/ANP32E/EDNRA/DHCR24
MARTENS_TRETINOIN_RESPONSE_UP	MARTENS_TRETINOIN_RESPONSE_UP	138	0.495741398651916	1.67842342760156	0.000336592890229338	0.0187289901063324	0.0162475665809951	1082	tags=43%, list=15%, signal=37%	CDH23/FOXQ1/APOC1/EPHA2/CD248/COL1A1/FGFR4/ADAM33/CTSD/COL6A1/CD14/EFS/CARD14/COL5A1/CAMK1G/ASB2/CCDC8/BTG2/CPZ/ECHDC3/ARTN/COL16A1/CYP4B1/IL2RB/CHST15/CD22/EMILIN3/ARHGEF15/CAVIN3/WTIP/SCIMP/FAM241B/CSF2RB/ATP1B2/CACNA1H/ADAMTS2/CCR1/AOC3/EGR3/FAM20C/CDKN1C/CSF1/ZMYND15/ADRA2A/CCN4/CAMKK1/KCTD11/PTPRU/CDK18/C1QA/C1QB/TSKU/CD300A/ADRA2C/CDK20/DUSP23/ARHGEF10L/CD52/ACVRL1/RBBP8NL
NABA_CORE_MATRISOME	NABA_CORE_MATRISOME	81	0.550129119445963	1.71724434928417	0.000381559531959779	0.0207373168881396	0.0179898080429506	1070	tags=54%, list=15%, signal=47%	CCN5/COL1A1/COL12A1/ANOS1/FBLN2/EMILIN1/COL6A1/CCN1/COL11A1/COL5A1/COL6A2/COL4A6/CCN3/COL9A1/COL3A1/COL16A1/COL14A1/COL8A2/COMP/ELN/BGN/COL18A1/AEBP1/EMILIN3/COL1A2/COL6A3/CRISPLD2/COL13A1/EFEMP2/FBN1/FBLN1/DPT/ECM1/CCN4/DCN/COL28A1/FBLN5/TSKU/COL17A1/COLQ/EMILIN2/COL15A1/COL5A2/CRELD2
ZHU_CMV_ALL_DN	ZHU_CMV_ALL_DN	46	0.646178046837981	1.86607354185638	0.000403012099169584	0.021405438085439	0.0185694091626942	1423	tags=54%, list=20%, signal=44%	APOE/CFD/COL1A1/CXCL12/ANPEP/COL6A2/COL3A1/BMP4/COL1A2/FLNA/CNN2/FBLN1/CYP1B1/ENG/ADRA2A/ACKR3/CDH11/C1R/CHN1/COL5A2/ACTA2/DDR2/ADH1B/CDC25B/EFEMP1
LIAN_LIPA_TARGETS_3M	LIAN_LIPA_TARGETS_3M	16	0.789520822629288	1.83588631994593	0.000437981854574057	0.021587928388503	0.0187277211342733	843	tags=75%, list=12%, signal=66%	ACP5/CD68/FCGR2B/CTSB/C1QC/CCR1/FCGR2A/CSTA/FCER1G/FKBP5/C1QA/C1QB
BHAT_ESR1_TARGETS_VIA_AKT1_UP	BHAT_ESR1_TARGETS_VIA_AKT1_UP	70	0.574324270682346	1.76484599362815	0.000443397758942295	0.021587928388503	0.0187277211342733	2125	tags=61%, list=30%, signal=43%	KRT13/ATF3/CTSD/DUSP2/UHRF1/CYP4F11/CYP1B1/ADCY3/A4GALT/EFHD2/BHLHE40/TSKU/ADCY9/CDC42EP1/CBFA2T3/CXXC5/FGFRL1/ARHGEF18/FHL2/SHB/AP1B1/FCHO1/ARAP3/CALM1/CLUH/AKNA/C1orf159/CCDC3/CELSR2/CARD19/FARP1/C1QTNF6/FUT4/RAPGEFL1/CCND1/ADAP1/DHRS3/ADARB1/CDC34/FAM102A/FAAP100/ADAMTSL5/B4GALT1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	69	0.564336758217753	1.72917821417339	0.000418618152620855	0.021587928388503	0.0187277211342733	1037	tags=48%, list=15%, signal=41%	SCUBE3/COL1A1/COL12A1/CAPN6/CTSD/COL6A1/CAPN3/COL11A1/COL5A1/COL6A2/COL4A6/CTSS/COL9A1/COL3A1/COL16A1/COL14A1/COL8A2/ELN/COL18A1/COL1A2/COL6A3/CTSB/COL13A1/ADAMTS5/FBN1/ADAM8/CTSK/DCN/ADAM15/COL17A1/COL15A1/COL5A2/BMP1
BENPORATH_ES_WITH_H3K27ME3	BENPORATH_ES_WITH_H3K27ME3	208	0.452486579138855	1.60045965050542	0.000435794090833375	0.021587928388503	0.0187277211342733	1674	tags=45%, list=24%, signal=35%	RBP4/SCUBE3/PLP1/CDH23/ESPN/FOXQ1/DKK1/CHRDL2/CSMD3/COL12A1/EGR2/CRLF1/ATF3/DOK6/ADAP2/GATA3/COL4A6/ADGRA2/BTG2/COMP/CNTFR/COLGALT2/DLL4/GNAO1/GRHL3/AZIN2/C1QTNF5/SEMA6D/FAM78A/DGKG/CHRDL1/CHODL/EPHA3/FBN1/ARHGAP20/ADRA1A/DSC3/ABCC8/CXCL16/ARL10/EFNA3/BARX2/HLX/EGR3/DLX5/CSF1/ZMYND15/ACADL/ADRA2A/CD34/HS3ST3B1/PTPRU/FBLN5/EXOC3L2/FEZ1/ADAM15/ADRB1/CCDC96/CACNB3/ADCY4/ADGRL3/VAV3/ESAM/CD8A/DCLK2/CBX4/CNRIP1/NTRK2/BMP8A/CIART/HSPA1L/EPAS1/EYA4/COL4A5/BMP6/F2R/CYP2J2/CLEC14A/EVA1C/CPM/CBR3/LHX6/CXCL14/EBF1/FLI1/FBP1/FBXL14/ENTPD2/COL25A1/CLCN5/COL8A1/BCL2/CBX8/FBXL8
GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_UP	179	0.464067638078038	1.61064183321157	0.000466818437567464	0.0222643813999013	0.0193145501773348	2534	tags=55%, list=36%, signal=36%	EGR2/CAPG/CD68/CRLF1/AKR1B1/TMEM158/FAM43A/ACAD8/ACOX2/GATA3/BTG2/C1QTNF1/EFNB1/COL18A1/FDXR/CTSB/EMP3/CDKN1A/ANGPTL2/ADAM8/CORO2A/CALHM2/DGAT2/ALDH4A1/SH2D3C/CDK18/AOX1/FEZ1/CITED4/C19orf47/ARMC7/COTL1/CORO1A/FLCN/CLBA1/BMP1/DMPK/DEXI/DAPK1/DAB2/DGKQ/EPHX1/FAM83H/CYSRT1/E2F1/C6orf132/BAIAP2/AMPD2/FAM110A/DNAJC18/CSTB/ALKBH4/ALDH2/GTSE1/ATP6V0D1/CCS/FAM50A/DCXR/ACAA1/CPT2/ARHGAP27/CPOX/DGKA/ABHD4/COPS9/CRACR2B/MTARC2/DNM2/ATP13A2/ATG3/FAM102A/ENO2/DNAJB2/MAPKBP1/EHD4/ATP6V0E2/BCL2L11/ATOX1/RBM43/DOP1B/FAS/ARL16/FAH/CAPN10/ANGEL1/ALAS1/AK4/FKBP9/DAXX/CARHSP1/F11R/ATP6V0B/CRIP2/EFNA1/TOR3A/EXOC8/ABTB1/CLP1
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN	STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN	25	0.722047354018847	1.86796144415063	0.00049148455815153	0.0229719882480025	0.0199284054526284	942	tags=60%, list=13%, signal=52%	CCL3/APOC1/ACP5/CD68/CTSD/CCN3/CTSS/CTSZ/SYK/SOCS3/CAVIN1/CSF2RB/CTSK/ADAM15/COTL1
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	137	0.493236067932512	1.66822419821266	0.000515528103822918	0.0236233172281208	0.0204934391736417	1853	tags=46%, list=27%, signal=34%	CD248/COL1A1/CAPG/CLU/ARSJ/COL6A1/CCN1/DUSP1/COL5A1/COL6A2/COL8A2/CNN2/AVPI1/EMP1/CTSB/EFEMP2/FBN1/CAVIN1/ENG/AXL/ADAMTS2/ECM1/EGFR/DOK4/AP2S1/FBLN5/FEZ1/CAPZB/DPYSL3/ATP6AP1/COL5A2/BMP1/DOK1/FHL2/CD81/DAB2/CAV1/EPHX1/ACTN4/C1S/ELF4/FGF2/EPAS1/EHD1/ATP10A/CST3/EFEMP1/ARL4C/CORO1B/CSTB/ELOVL1/COPZ2/CAV2/ANXA2/COL8A1/ATP6V0D1/ACTN1/CREB3L1/EBP/ELF3/CREB3L2/FAP/CCND1
RUTELLA_RESPONSE_TO_HGF_DN	RUTELLA_RESPONSE_TO_HGF_DN	67	0.578540559838672	1.76549884122041	0.000539871359378516	0.0242630647474537	0.0210484258737454	1471	tags=45%, list=21%, signal=36%	CFD/EGR1/EGLN3/CX3CR1/CD14/C5AR1/LY86/CD83/CD55/FCER1A/ARHGEF40/ALOX5/CACNA2D3/CDKN1A/DPEP2/ADAM8/CDKN1C/LMO2/DENND3/DPYSL2/LILRB2/CD300A/CD52/CNPY3/AIF1/AOAH/CD86/BTG1/CCDC69/AMPD2
HOLLERN_EMT_BREAST_TUMOR_UP	HOLLERN_EMT_BREAST_TUMOR_UP	45	0.630822610145607	1.81519036336774	0.000578426656113907	0.0255053414214755	0.0221261120094416	1273	tags=51%, list=18%, signal=42%	FCGR2B/ADGRA2/DNM1/NRROS/ARHGEF40/B3GNT9/EFEMP2/EMP3/AXL/ANGPTL2/HLX/ADPRH/CSF1/CSF1R/DCN/CCDC102A/AOX1/FAM167B/TRAF1/DOK1/DDR2/DAB2/EHBP1L1
LI_INDUCED_T_TO_NATURAL_KILLER_UP	LI_INDUCED_T_TO_NATURAL_KILLER_UP	92	0.528260918719601	1.68355871873441	0.000624576488422472	0.0270302824711725	0.0234490120214753	1761	tags=53%, list=25%, signal=40%	CCL3/EGR1/CAPG/FAM20A/TMEM158/CX3CR1/APOBR/DOK2/CCL4/ASB2/EMP1/F2RL2/NCF4/SCIMP/DUSP5/CDKN1A/STX11/EGR3/FCGR2A/FCER1G/DENND3/ANKH/BHLHE40/CCDC102A/CD7/AVIL/CCR5/CISH/CAPZB/COTL1/C1orf21/EMILIN2/TRAF1/CD52/FHL2/COMT/ARAP3/CDKN2B/F2R/CAPNS1/CCL5/ALDOA/CD69/CSTB/ELOVL1/ANXA2/CCND2/UAP1L1/DCXR
NAGASHIMA_EGF_SIGNALING_UP	NAGASHIMA_EGF_SIGNALING_UP	18	0.766267463359721	1.83785368166031	0.000673182551646612	0.0280682976100685	0.0243494994468806	783	tags=61%, list=11%, signal=54%	EPHA2/EGR1/ATF3/CCN1/DUSP1/DUSP2/AREG/DUSP5/EDN1/EGR3/BHLHE40
VERHAAK_AML_WITH_NPM1_MUTATED_UP	VERHAAK_AML_WITH_NPM1_MUTATED_UP	52	0.604548717843682	1.79159458718432	0.000672403985996528	0.0280682976100685	0.0243494994468806	843	tags=40%, list=12%, signal=36%	CCL3/ARHGAP22/CLU/IL1B/CTSD/CX3CR1/CD14/C5AR1/CCL4/EPB41L3/BCL2A1/CHST15/C2/CYP1B1/DPEP2/CCR1/FCGR2A/LILRB2/C1QA/CPVL/C1QB
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	151	0.482192826290755	1.64625050140138	0.000684592624635817	0.0280682976100685	0.0243494994468806	2093	tags=46%, list=30%, signal=33%	PTPRZ1/APOE/EGR1/COL1A1/EGR2/ANOS1/FGFR4/CXCL12/CTSD/COL6A1/COL11A1/COL5A1/COL6A2/COL9A1/FGFR3/COL3A1/CYBA/DNM1/AREG/COL1A2/COL6A3/NCF4/DLG4/AXL/EGR3/EGFR/PTPRU/AP2S1/AP2A1/CDH5/EPN1/ACTB/VAV3/ATP6AP1/COL5A2/CD274/BAX/FGFR1/FGFRL1/CAV1/SHB/NTRK2/APH1A/COL4A2/FGF2/CALM1/BAIAP2/COL4A5/DNM3/DUSP7/ATP6V1E2/ATP6V0D1/COL4A4/ATP6V0C/ATP6V1A/CYBB/DUSP6/ELMO1/ADAP1/CDC37/AKT1/EPS15L1/CSK/FES/FGF10/COL5A3/DNM2/DUSP3/AAMP
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	57	0.585866993732643	1.75376667298223	0.000755223206393243	0.0301583051065861	0.0261625996600612	1104	tags=42%, list=16%, signal=36%	CCL18/CCL3/CXCL12/IL1B/CX3CR1/CSF3R/CCL4/IL2RB/CNTFR/CTF1/CCL21/CX3CL1/CSF2RB/CXCL16/RELT/CCR1/CSF1/CSF1R/EGFR/CD40/TNFRSF25/CCR5/ACVRL1/CCL19
WONG_ADULT_TISSUE_STEM_MODULE	WONG_ADULT_TISSUE_STEM_MODULE	201	0.454563553193429	1.60387769960005	0.000761377835382362	0.0301583051065861	0.0261625996600612	1503	tags=38%, list=21%, signal=31%	CCL3/FOXQ1/APOE/COL1A1/EGR2/CXCL12/FBLN2/IL1B/ATF3/COL6A1/APOBR/CCN1/GATA3/DUSP1/COL11A1/ABCA1/LRP4/CLEC7A/CTSZ/DUSP2/BTG2/BGN/COL18A1/CD200/CNN2/SOCS3/CAVIN3/EMP1/ADGRD1/DGKG/EPHA7/CNN3/ARHGAP4/CYP1B1/PYGM/CDKN1A/ENG/DBP/DPT/BARX2/HLX/AOC3/CDKN1C/LMO2/CITED2/CD34/ABCG1/ANKH/BHLHE40/CNTN1/CD40/CHRNB1/DKK3/C1R/CISH/ADCY9/DBNDD2/ESAM/TRAF1/PTPRCAP/ABCC1/ADCY6/CBFA2T3/CXXC5/CBX4/DAB2/CAV1/DAB2IP/COMT/COL4A2/F2R/BTG3/CYP2J2/CCL5/ENTPD1/CBR3/CXCL14
PID_P53_DOWNSTREAM_PATHWAY	PID_P53_DOWNSTREAM_PATHWAY	50	0.618430476249768	1.81546473016255	0.000778868543239846	0.030336929759192	0.0263175581452622	1382	tags=46%, list=20%, signal=37%	DKK1/EPHA2/ATF3/CTSD/DUSP1/BTG2/BCL2A1/COL18A1/FDXR/DDB2/BBC3/DUSP5/CX3CL1/AIFM2/CDKN1A/EGFR/ARID3A/BCL2L14/PPM1J/BAX/CAV1/E2F1/CD82
DURAND_STROMA_S_UP	DURAND_STROMA_S_UP	83	0.542878561193938	1.69833626773587	0.000791943620895929	0.0303405285579309	0.026320680135385	1758	tags=51%, list=25%, signal=38%	CCN5/CD248/COL1A1/CHST2/CAPN6/CXCL12/FAM20A/ADAMTS12/CIB2/GATA3/COL6A2/COL4A6/COL3A1/CABLES1/COL1A2/GNAO1/FBLN1/ADAMTS2/ADAM8/CORO2A/AOC3/CDKN1C/EFNA5/ADCY3/CCDC80/A4GALT/CDK18/DPYSL3/FAT4/DCLK2/CDKN2B/EYA4/ATP10A/CYP2J2/CCL5/FAM110B/BMPER/EPN3/NOTCH4/CEP170B/CREB3L1/ADAM19
TSAI_RESPONSE_TO_IONIZING_RADIATION	TSAI_RESPONSE_TO_IONIZING_RADIATION	54	0.594958093780887	1.7702234868467	0.000815850419693262	0.0306603559114123	0.0265981332276559	1107	tags=39%, list=16%, signal=33%	CCL18/CCL3/COL6A1/CD83/CCL4/BTG2/CCNF/IL2RB/ADORA3/CCL21/DDB2/BBC3/CDKN1A/AXL/CCR1/CDKN1C/ENC1/DPYSL3/TRAF1/CDK6/FGFR1
